date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes,
3/11/2026 13:03:40,Desert Temple,Magma Ravine,Bastion,plains,0:22:53,0:02:26,0:03:24,0:05:40,0:06:53,0:12:21,0:16:29,0:18:11,0:18:52,0:19:11,0:20:00,168,10,26,1,9,1,760,15,0,15,20,0,28,39,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,18,338,21,158,172,653,3831744087706295144,0:20:00,03/11/2026 13:03:40,Stables,Zero Cycle,0,0,"8,910",FALSE,,,,,,,,,"6 iron and tnt exposed rest in DT, full iron tools + extra for new pick just in case, huge detour for gravel, killed pigs before digdown, mogged bigfella, double triple stables, way too much fire res, 19 obby 18 pearls, opened trade hole and went to gap, ziglin running out at a bad time, 25 chunk fort, fourk tnt, slow spawns and horrible rates(8/26), 0.5 ch back to 1st ring, ocean exposed pr, front 95, barely not sub 20",
3/11/2026 12:35:20,Structureless,Lava Pool,Bastion,wooded_hills,0:37:15,0:00:04,0:04:52,0:09:07,0:11:47,0:29:36,0:31:45,0:33:16,0:33:16,0:35:16,0:36:09,325,11,16,5,31,2,1316,11,0,28,21,0,207,151,,,,,,,,,,,,,,,,,,16,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,6,0,0,0,0,0,0,0,18,632,11,53,84,1546,-7946413626635540617,0:36:09,03/11/2026 12:35:20,Stables/Housing/Treasure,Zero Cycle,0,3,"8,909",FALSE,,,,,,,,,"Back to Couriway skin, village vs ocean choice, saw good ravine and went for village play, baited by lot of fake lava on digdown, pickaxe barely hanging on, 9 min enter, had more iron for new pick, more and more walls, stables hogs migrating into ravine, DBNT PMO, bit better terrain to housing, bonked on a tree and fell into narrow gap, block clutched on side wall, started td with 37 obby, 1 mid gb elevatored, pig nation over a stack of obby but only 10 pearls, brought all backups and outer gold, got enf to leave on very last trade, went through all that just to then get treasured outside basalt, trading for pearls went very slow, stack of wool and crying as well, throwing out excess obby coz no requirement, most certainly highest obby count ever in a run, no spawner but loaded soon after leaving, hot tourist, fort being mean to find, 2 block thick terrain everywhere trying to hunger reset, ripped 550 block blind, no widepeepo portal, ocean exposed pr after hearing it, assassin creeper exploded right after hunger reset, front 95",
3/11/2026 11:56:27,Structureless,Lava Pool,Bastion,wooded_hills,0:17:58,0:00:11,0:04:29,0:06:28,0:07:34,0:10:49,0:11:44,0:15:45,0:16:20,0:16:45,0:17:33,86,9,17,1,4,0,585,16,1,12,20,1,79,106,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,19,306,13,25,38,689,-1799243522401033522,0:17:33,03/11/2026 11:56:27,Stables,Zero Cycle,0,1,"8,908",FALSE,,,,,,,,,"Forest spawn, nearby ravine for iron, dia pick/sword, digdown for lava pool, buried nether, good gap stables, both eyes break, mines 9 obi, large spike, instanav, 1/8",
3/11/2026 11:37:22,Structureless,Lava Pool,Bastion,plains,0:26:18,0:01:08,0:06:03,0:09:27,0:10:50,0:15:42,0:19:14,0:21:48,0:23:19,0:23:52,0:24:59,90,8,18,1,20,0,1007,17,0,13,20,0,89,245,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,58,371,40,168,141,1300,-2305075812134406103,0:24:59,03/11/2026 11:37:22,Treasure,Half Bow,0,0,"8,907",FALSE,,,,,,,,,"Forgot to change skin from Alex, plains spawn, spruce village without blacksmith/golem for food/4 beds, cave for stone tools and 0 iron, has to find a 2nd cave, bolan for more, digdown for lava pool, 2 spikes on enter (both treasure), hoglin in chest area, overlapping cooking potatoes and trades",
3/11/2026 11:09:55,Village,Lava Pool,Bastion,plains,0:19:20,0:00:40,0:01:35,0:04:11,0:06:41,0:09:48,0:14:02,0:16:09,0:17:07,0:17:12,0:18:44,140,8,18,1,7,0,865,12,0,23,10,0,2,117,,,,,,,,,,,,,,,,,,18,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,9,0,1,256,1,46,199,931,-8174976153201911713,0:18:44,03/11/2026 11:09:55,Bridge,Half Bow,0,5,"8,906",FALSE,,,,,,,,,"outpost spawn with 2 iron, lava pool in between outpost and village, golem dropped 3 so had to do bucket trade, low 4 enter, dk route on double single bridge, low obby played home portal, found a closer fort near hp too late, 0.4 ch, pr ocean exposed, 5 eye, bailed on zero after falling upon setup",
3/11/2026 10:49:18,Structureless,Lava Pool,Bastion,plains,0:19:07,0:00:20,0:03:58,0:05:51,0:06:30,0:11:15,0:13:25,0:14:42,0:16:00,0:16:28,0:17:46,133,8,11,1,4,0,542,15,0,14,20,0,41,29,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,2,0,0,0,0,0,0,24,207,39,1181,437,610,1262223594441622149,0:17:46,03/11/2026 10:49:18,Housing,Half Bow,0,1,"8,905",FALSE,,,,,,,,,"PC crashed right before runs, Alex skin for some reason, food wreck into ruins for map, only 4 iron bt, went mining for rest in ravine, y12 lavapool, housing visible from spawn, middown, 21 full diag warped fort, 0.7 ch, ocean exposed starter, side-entry into pr, flew on back 95 after double bed, weird perch snap",
3/10/2026 18:39:39,Buried Treasure,Magma Ravine,Bastion,savanna,0:18:00,0:00:12,0:02:58,0:05:32,0:09:04,0:12:35,0:13:53,0:15:16,0:15:17,0:15:53,0:16:42,130,9,16,2,13,1,633,14,0,9,20,0,0,119,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,18,174,8,602,284,776,-2193738531050439348,0:16:42,03/10/2026 18:39:39,Stables,Zero Cycle,0,0,"8,904",FALSE,,,,,,,,,"Poor ship loot, epic bt, beautiful sight of waterfall and clouds in savanna mountain, almost felt like Niagra Falls, went up the waterfall for fun and to scout for enter, spotted magma ravine, far stables, ttmtg, generational event of piglin dying while running down, 17 to fort, built narrow bridge to connect both spawners, 1.2 ch, pr offset icepie, jumping up and down stairs to hunger reset, back 95 offset",
3/10/2026 18:20:11,Nether,Obsidian,Bastion,forest,0:21:25,0:00:46,0:04:35,0:05:03,0:09:06,0:14:25,0:16:50,0:18:44,0:19:12,0:19:28,0:21:09,179,7,14,0,0,2,947,12,0,13,23,0,0,358,,,,,,,,,,,,,,,,,,14,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,5,0,0,5,0,0,0,0,0,0,0,0,11,292,15,156,157,1076,-4794789052280733717,0:21:09,03/10/2026 18:20:11,Bridge,Ground Zero,0,3,"8,903",FALSE,,,,,,,,,"Baited by chestless rp, no good caves, hanging portal rp had 3 iron and light, genius backseat from chat to complete 1st rp with 2 obby, rare bucketless enter, divine 14, super far eray, close to extra regional brijj, cs, lightly rolled on pearls, pieray and quadrant knowledge to locate fort, wither skill, forgot abt divine not even 2 min after coords were given, 0.4 ch taking in that direction tho, awkward hunger resetting over ocean, ocean exposed pr sub 200 blocks from divine coords, almost botched ground",
3/10/2026 17:56:41,Full Shipwreck,Lava Pool,Bastion,wooded_hills,0:37:17,0:00:23,0:06:55,0:09:43,0:10:35,0:23:45,0:25:23,0:26:32,0:28:11,0:28:30,0:31:17,168,7,15,1,4,1,977,18,0,15,20,1,101,14,,,,,,,,,,,,,,,,,,15,0,0,3,2,0,0,0,1,0,3,0,2,5,0,0,0,0,0,3,1,0,0,1,5,0,0,0,0,22,0,0,53,447,38,1495,710,1201,5219648973656912603,0:31:17,03/10/2026 17:56:41,Treasure/Bridge,Half Bow,1,0,"8,902",FALSE,,,,,,,,,"1 nugget short of 3 iron from ship, mined out mp just just to find it empty, swam way further to find another ship with enf iron, killed few animals, digdown enter, trevor and brijj in close proximity, went to break spawner and then dipped to play bridge, got knocked off dk setup, peak pause abuse, went for block clutch play after lot of deliberation, fell into ONLY NOT 1 deep spot and died, killed animals on the way to enter, randomly stumbled into coast buried ship with all necessary supplies, 7 min to re-enter, W bit of no pigface bridge but convenient treasure nearby on 19 min enter ,went to trade entire bottom and top treasure at once, 12 to fort, 0.8 ch, pearling up in ravine didnt work, heard silverfish from starter, missed pearl for back zero, no opportunity to sub 30",
3/10/2026 17:14:20,Village,Lava Pool,Bastion,wooded_hills,0:20:47,0:01:43,0:02:13,0:06:41,0:07:32,0:13:08,0:16:00,0:16:41,0:18:14,0:19:37,0:20:30,126,8,11,1,4,0,980,16,0,24,20,0,6,18,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,4,0,0,0,24,275,9,96,128,1133,1527494181286682539,0:20:30,03/10/2026 17:14:20,Housing,Zero Cycle,0,1,"8,901",FALSE,,,,,,,,,"Insane vision to spot lavapool miles away, b-lined to acacia village, hay stack way up on a hill, heard explosions go off from DT close to lava 6.5 min into run, weird housing in a ravine, td, left a gap on the side of trade hole but still gravelled, insane manhunt chest to cross 20 obby, not fan of spawner, went for one loaded from spawn, passed by home portal on route to fort, educated travel, block parkoured with anchor, overshot by 500, ocean exposed, in weirdly divorced part of sh, went back to ocean to find new entrypoint, dug into pr, back 95",
3/10/2026 16:51:19,Village,Magma Ravine,Bastion,savanna,0:40:13,0:01:07,0:06:01,0:09:41,0:17:02,0:11:17,0:24:54,0:26:46,0:32:18,0:34:57,0:36:52,262,8,19,1,3,0,1340,15,1,1,21,0,88,87,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,2,0,0,2,0,1,3,0,0,0,8,353,20,83,863,1336,-2019868212391781196,0:36:52,03/10/2026 16:51:19,Bridge,Half Bow,0,2,"8,900",TRUE,,,,,,,,,"RV 1.21.11, savanna spawn, headed to ocean, 1 iron ship followed by 2 from bt but tons of gold, spotted blacksmith, tas loot, world's tiniest mesa, rp in desert somehow had enf lava under it to make a wall portal to enter sub 9, floating spawn but fort in sight, no brute in 32, weird lavafall fully covered nether wart room, played spawner with shield, 28 chunks past warped to brijj, went for cs but didnt take brutes into account, almost died, scary brute divebomb, hitmen pigs while mining backups, exactly 12 pearls from ~28 gb worth (73%), 1.0 ch no breaks, sent dig after throwing another eye and lining up, 8 diamonds but no sh, pale garden, 1 eye finally broke but decently triangulated, dropper into dripstone cave, stressful bucket mlg, sh under, library for extra wood, scary deep dark on nav, 2 eye saved the day, didnt have crafting table to go for ground and boat break got patched long before, wait for perch",
3/10/2026 16:08:55,Structureless,Lava Pool,Bastion,plains,0:23:13,0:00:24,0:04:30,0:05:23,0:08:38,0:13:21,0:16:39,0:18:44,0:19:56,0:20:44,0:22:40,144,7,14,4,10,1,988,15,0,17,28,0,46,84,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,37,292,1,2,96,1264,-9117120245583480588,0:22:40,03/10/2026 16:08:55,Housing,Half Bow,0,2,"8,899",FALSE,,,,,,,,,"Awesome cave near spawn had all the iron and lavapool. pigs taking shelter near water puddles, got spooky with mob spawns around lavapool, far eray, td hauss, 24 to fort, hot tourist while looking for spawner, absurd spot, misplaced so no 3 portals, subspace blind, 800 blocks to 3rd ring, spider dungeon and burning library in way of pr, beautiful lava curtains behind bars, back 95 USS but flew, perch soon ",
3/10/2026 15:44:13,Structureless,Lava Pool,Bastion,taiga,0:19:44,0:00:13,0:03:08,0:06:01,0:07:10,0:13:52,0:15:51,0:16:54,0:16:55,0:17:28,0:18:22,145,7,11,1,9,0,716,13,0,15,20,0,20,62,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,6,0,0,0,0,0,0,0,56,285,0,34,49,809,163955328842736750,0:18:22,03/10/2026 15:44:13,Stables,Zero Cycle,0,1,"8,898",FALSE,,,,,,,,,"Pierayed village, golem cosplaying tarzan in dark oak, dipped to ravine for rest, missed diamonds under lavapool, couldnt catch a breath while looting chests, had to block off and mine glowstone on gap route, traded other gap for final little obby, 30 chunk fort, 1.3 ch, icepie, back 95 USS",
3/10/2026 15:23:01,Structureless,Lava Pool,Bastion,plains,0:28:12,0:00:24,0:03:05,0:05:42,0:07:06,0:14:57,0:17:21,0:19:01,0:20:44,0:22:42,0:23:34,153,8,16,1,22,0,905,17,0,15,20,0,78,271,,,,,,,,,,,,,,,,,,16,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,19,336,1,27,32,1441,4865177127282638174,0:23:34,03/10/2026 15:23:01,Stables,Zero Cycle,0,1,"8,897",FALSE,,,,,,,,,"Typical structureless ow, piglin ambush on entering stables, gap route, hoglin squad guarding entry to other gap, got pingponged around and almost died, killed them all one by one, 20 obby after trading 2nd gap, initially worry of spawner faded after re-scan, fire res clutch on mining into wall lava, dug right next to spawner, 0.7 full diag to sh, caved under huge gravel mountains, went other way to find exit, too manhy Oliver distractions, nonsense nav, mined into pr, front 95",
3/10/2026 14:52:27,Village,Magma Ravine,Bastion,forest,0:22:31,0:02:13,0:02:39,0:06:12,0:08:51,0:16:39,0:18:59,,0:19:50,0:20:28,0:21:38,177,8,10,2,23,0,964,15,0,11,10,0,89,79,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,305,2,22,76,900,6655406122009029210,0:21:38,03/10/2026 14:52:27,Housing,Half Bow,0,0,"8,896",FALSE,,,,,,,,,"Furnace on pie, thrown off scent by huge snow biome, was in fact spruce village, epic 6 obby 4 iron blacksmith, golem too, 2 largeferns, emeralds for extra bread, digdown enter, far td hauss, got hosed on pearl trades, backups luckily gave sufficient amount, 19 chunk spawner, stables fastion, BLINDED 1 CHUNK OFF ICEPIEING, insane eyesight to spot pr through corridor in ravine, dragon didnt stay for front 90 SS, insta diagonal perch",
3/10/2026 13:58:18,Structureless,Lava Pool,Bastion,plains,0:22:55,0:00:43,0:03:22,0:05:34,0:07:50,0:15:03,0:17:36,0:19:32,0:19:33,0:21:03,0:22:18,180,8,26,3,9,0,732,11,0,23,20,0,56,14,,,,,,,,,,,,,,,,,,26,0,0,4,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,15,337,0,10,0,980,-2000570028385851686,0:22:18,03/10/2026 13:58:18,Stables,Half Bow,0,4,"8,895",FALSE,,,,,,,,,"Rp for armor and flint, went caving, ran around for animals, digdown enter, spawned on tiny isolated basalt island, used up whole leaf stash to bridge over to stables, double triple but nowhere enf trades, opened trade hole and pushed to gap, 2 ziglins in the worst spots, scary late pigs, no spawner in 32 and e-counter over 420, loaded after travelling over 400 blocks, also very diagonal, some eray spike but real, complaint strats worked on blazes, subspace blind, 2.0 ch to near 750 -750, icepie, spikeless, weird because library was right outside pr, didnt hunger reset so no zero, quick perch",
3/10/2026 13:34:06,Structureless,Lava Pool,Bastion,plains,0:18:17,0:00:16,0:04:18,0:06:08,0:07:36,0:10:31,0:12:26,0:14:28,0:15:37,0:16:23,0:17:13,108,8,17,1,24,1,650,16,0,17,23,0,45,0,,,,,,,,,,,,,,,,,,17,0,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,20,223,2,5,118,945,-7965704245050865836,0:17:13,03/10/2026 13:34:06,Stables,Zero Cycle,0,2,"8,894",FALSE,,,,,,,,,"Structureless ow, hard time finding water in cave after committting to it, had to resurface, ofc finds water next to lavapool much deeper in same cave, saw fort from spawn, decently close stables, 20 obby before starting ttg, threw out bucket to trade, enderman jumpscare while going to fort but it was lit on fire instead of aggro, 10 min fort, 0.5 ch to max dist. 1st ring on the axis, sh was 300 blocks shallower, dug into pr, back 99",
3/10/2026 13:14:32,Desert Temple,Lava Pool,Bastion,taiga,0:29:32,0:00:14,0:05:59,0:06:51,0:10:10,0:15:56,0:17:49,0:19:32,0:19:32,0:27:30,0:28:22,115,8,17,3,0,3,1274,14,0,23,20,0,11,95,,,,,,,,,,,,,,,,,,17,0,0,2,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,1,0,17,0,0,15,356,11,184,353,1693,-4641008185471080512,0:28:22,03/10/2026 13:14:32,Treasure,Zero Cycle,1,0,"8,893",FALSE,,,,,,,,,"Rare spawn near bamboo jungle, stray lava under cliff, climbed up hill to spot ocean and really distant DT, ran past lavapool, ocean very bad, sprinted over 2.5 min to DT, 6 iron and gapple, long run back for trees and animals and lava, loaded 2 bastions at once, went to one more on straight line, best buddy trevor, had to go bottom for obby, thought fossil was ghast, ",
3/10/2026 12:44:17,Full Shipwreck,Magma Ravine,Bastion,plains,0:21:56,0:04:02,0:04:10,0:06:57,0:12:22,0:07:21,0:15:10,0:18:07,0:19:48,0:20:24,0:21:13,140,8,17,0,0,0,633,17,0,14,20,0,46,35,,,,,,,,,,,,,,,,,,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0,0,0,0,0,0,0,0,0,0,7,0,22,250,65,2117,463,749,-1412265037011709609,0:21:13,03/10/2026 12:44:17,Bridge,Zero Cycle,0,0,"8,892",FALSE,,,,,,,,,"Ocean spawn, fns and 2 iron rp, 3 bad boars before finally getting one with iron, tons of food, full enchanted leather drip, boated for miles before going down ocean cave, magma down to road, fort first at spawn, spawners pro-est at hide-n-seek, long way to brijj, cs, blind portal weirdly high over ocean, 0.6 ch, basalt wall to coords, caved, dug up into lavapool, one over starter too, front 95",
3/10/2026 12:20:30,Misc,Lava Pool,Bastion,jungle,0:20:24,0:00:11,,0:03:09,0:04:47,0:10:36,0:13:10,0:14:43,0:17:47,0:18:11,0:19:58,81,9,18,1,7,0,814,20,1,8,20,0,69,30,,,,,,,,,,,,,,,,,,18,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,16,0,0,8,260,7,125,115,1037,-5463776210443631390,0:19:58,03/10/2026 12:20:30,Housing,Half Bow,0,0,"8,891",FALSE,,,,,,,,,"ungle temple for 3 diam 5 iron 5 gold, digdown for lava, dug 1 block down in cave to find lava pool, sub 3:30 nether enter on jungle, dig then bridge to bastion, realised lava housing after starting manhunt but got to safety, traded in outer, 1 fire res and just over a stack of pearls, hogs in crimson because only rotten flesh until then, saw fort across lava so finally used fire res, 0.4 angle change, still a few hundred blocks further after 2nd portal, quick nav, didn't go for tough zero, hit by dragon breath mid-halfbow, plus 1 one-cycle to hit sub 20",
3/10/2026 11:58:00,Misc,Magma Ravine,Bastion,forest,0:20:21,0:00:12,0:04:16,0:05:50,0:07:26,0:13:24,0:15:22,0:17:17,0:17:17,0:17:40,0:19:43,118,10,20,1,4,0,554,14,0,18,20,0,7,286,,,,,,,,,,,,,,,,,,20,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,7,210,18,1487,329,809,-2483782431854123437,0:19:43,03/10/2026 11:58:00,Bridge,Half Bow,0,0,"8,890",FALSE,,,,,,,,,"again frontload wood into ocean and skipped village, dolphin to rp but lost it to kelp, 2 more dolphins while seeing mesa in distance, eventual full ship - bad food but good iron, map for bt for more stuff and tnt for blocks, close kelp but only cave - led to awkward magma with limited lava, crazy eray, annoying terrain and ghast, dug into brijj - hoglin by backups, gold picks to escape bastion, poison sus stew while dealing with hog, more wall on far journey to fort, pearl into blaze spawner fences and couldn't block clutch - 2 heart survival, reverse eye spy but still hit the 2nd portal ice pie!, dragon flew after 2 beds, crazy dragon lockin for sub 20",
3/10/2026 11:33:33,Full Shipwreck,Magma Ravine,Bastion,mountains,0:23:43,0:00:16,0:03:14,0:05:18,0:06:25,0:16:02,0:18:31,0:19:58,0:21:09,0:21:40,0:23:04,133,8,10,1,7,0,653,17,0,21,22,0,14,17,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,6,3,0,0,0,5,7,0,6,311,37,607,1075,885,-9167416221386114602,0:23:04,03/10/2026 11:33:33,Stables/Stables,Ground Zero,0,2,"8,889",FALSE,,,,,,,,,"frontload wood into ocean, skipped far-ish spruce village, sudden appearance of full ship - only 5 iron, map for bt for full gear, tnt for blocks, almost distractedly rode over monument, dolphins to magma ravine, cave nether enter but close stables, single triple to gap but both bad gap, 14 pearl & 13 obby, pearl hang toward fort to head to 2nd bastion first, basalt divorced double triple stables, triple to gap - again double bad, plenty of trades despite bad luck with gaps, misplace obby inside portal frame, good rates, desert sand falling leaving nether, 1.1 angle, magma cube bully by 2nd portal cords - almost built up in fear with too much obby to finish portal, back small boi zero - broke crystal and it flew, ground too slow for pred",
3/10/2026 10:07:43,Structureless,Lava Pool,Bastion,plains,0:30:19,0:00:25,0:04:05,0:05:52,0:16:29,0:06:33,0:21:27,,0:24:42,0:27:23,0:29:03,186,16,15,1,2,2,1170,20,1,24,10,0,93,3,3,1,1,6,117,40,170,90,18,25,61,85,150,242,65,223,40,15,0,0,0,0,1,0,0,1,0,8,0,0,1,2,0,0,5,1,0,0,0,0,0,23,0,0,0,0,1,0,0,22,412,57,136,3,1547,7170563400629614617,0:29:03,03/10/2026 10:07:43,Bridge,Half Bow,2,0,"8,888",FALSE,,,,,,,,,"Cool number 8888, giant mob farm cave, skeleton civil war, zombie could sniff from miles away, dark oak haircut, weirdly flooded lavapool, 3/4 seeds seeing fort near spawn, decided to play first, 2 erays on 28 rd, chose non-stables one, ripped 3 diamonds on the way out, gravel updated while parkouting and fell into lava, boated out onto land just before dying, opened up water into digdown hole, went flying like Superman into lava for a funny death, returned to see rods and food but no pick, luckily had thrown out iron one in fort so went there first, TAS pearl landed right on pigface, another fort in view, cs, no chest obby, baited into trading backups, only 18, decided to go back to home portal, educated to 150 150, still 950 off, parent pig pushed baby pig into lava, very dumb nav, dugdown straight into central pr lava, dragon flew on back 94 SS, e-w perch for some reason
",
3/10/2026 10:36:30,Buried Treasure,Magma Ravine,Bastion,forest,0:21:48,0:00:07,0:02:40,0:04:21,0:05:06,0:13:24,0:15:32,0:17:25,0:18:48,0:19:11,0:21:04,124,7,17,1,1,0,794,17,0,7,20,0,29,195,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,7,0,11,248,3,614,703,1147,7250544278366241643,0:21:04,03/10/2026 10:36:30,Housing,Half Bow,0,2,"8,887",FALSE,,,,,,,,,"Ocean spawn, ship + bt ow, long swim to magma ravine, dolphin doid, rp and housing in straight line of view from home portal, epic 7 garrots 2 obby, single rampart sickly basalt corrupted, 44 obby, 22 pearls little low for 30 chunk spawner, hoglin convention, treasured, hard pivotted other way, loaded new spawner soon, ssv fort, 0.7 ch, 2nd portal near a rp, caved, surfaced to see another rp, 3b1a so setup for perch",
